id,text,rate
1.38737E+18,AstraZeneca removed from Malaysia's mainstream COVID-19 immunisation programme due to public concerns: Khairy https://t.co/Rb9Z3IMM9Z,negative
1.38737E+18,"We aim to cultivate a flexible &amp; ever-growing archive that showcases our research &amp; can be used as a resource for the local and global history of Oxford, empire, and power. 

We hope you'll accompany us on this journey to uncover the skeletons buried beneath the dreaming spires.. https://t.co/ZjQMojqhqk",irrelevant
1.38737E+18,"Imagine the money Pfizer has spent on lobbying! They see about 30 lac ""customers"" reducing per day and are getting increasingly desperate. Especially since vaccine uptake has reduced in US. https://t.co/UMXUtgepR4",neutral
1.38737E+18,"@JKMKSCI @Sirbojengles @DraftKings @LeBatardShow Lmao I totally misread the dudes tweet and thought it said he was switching to FanDuel... 

Moderna... my mom.... Super Bowl Week Danno.",positive
1.38737E+18,"@joerogan Look, I know so many people think Covid is an old person's disease, or only attacks those who are not healthy (like my 12 yr old who has asthma), but it is bad science to tell young people not to get the vaccine! Herd immunity must happen for our world to recover for all ages! https://t.co/G5yxfdbwBs",positive
1.38737E+18,My Moderna dose 2 side effects arriving at 4:30 am on the dot. https://t.co/nbjl4JtDO0,positive
1.38737E+18,"Why Was Pfizerâ€™s Covid Vaccine Not Granted Approval In India For Emergency Usage?

https://t.co/771o3o6VTE",neutral
1.38737E+18,#pmqs.  How does Johnson waffle so much?  Not a ringing endorsement of an Eton or Oxford education. The waffle is s mark of contempt for the office he holds and the people he represents.,irrelevant
1.38737E+18,"AstraZeneca has had its share of legal trouble, paying more than $1 billion in federal fines and legal settlements for corrupting clinical trials and illegally promoting antipsychotics and several lawsuits filed by patients who say the products injured them. #PMQs",irrelevant
1.38737E+18,@chetan_bhagat Are you aware of Pfizer conditions regarding INDIMNITY.,neutral
1.38737E+18,@chetan_bhagat Looks like a fan of Pfizer's Blue pill talking ðŸ˜‚ðŸ˜‚,irrelevant
1.38737E+18,"@puru_ag FDA has authorized the emergency use of the Pfizer-BioNTech COVID-19 Vaccine in individuals 16 years of age and older. The Pfizer-BioNTech COVID-19 Vaccine may not protect everyone. @chetan_bhagat 

https://t.co/hx9IbpCf5I https://t.co/y7LhpnxBUk",positive
1.38737E+18,"Found 184 CVS location(s) with appointments.

Unfortunately, the list of available locations is too long to tweet out. Please check CVS' website for locations near you.
 
 https://t.co/gnPlEE3OSu",neutral
1.38737E+18,@gratefulvoice @BarbaraKJanik He said on NPR yesterday he got moderna,positive
1.38737E+18,"That's why bridge trials are required which Pfizer refused despite various serious side effects noted in post marketing.

 Pfizer is lobbying thru Indian M**F** influencers to put pressure on govt....but Modi Govt is not ready...as Indians are not Guinea Pigs.",negative
1.38737E+18,"ðŸ’ªðŸ¼Sleeves Up! More locations added! @FLSERT, @HealthyFla and the CDR Vaccine Team are rolling up to a #Florida city near you! 
ðŸ—“No appointments necessary
ðŸ’‰Pfizer: 16+ | Johnson &amp; Johnson and Moderna: 18+
ðŸ“Find pop up locations for TODAY, April 28th, below!ðŸ‘‡ðŸ¼ https://t.co/ezVDaT1bzl",neutral 
1.38737E+18,"#cowinregistration #VaccineRegistration #CryptoRelief Covaxin Tushar Mehta Central Vista 
Why Pfizer vaccine wasn't approved in India?

1. Pfizer wanted India to sign a clause exempting it from any side effect-related issue .",negative
1.38737E+18,Almost 3 in every 4 #Covid19 vaccine doses administered so far in the Republic of Ireland have been Pfizer jabs. https://t.co/3mVjhuuyKQ,neutral
1.38737E+18,"Keir Starmer said the PM has been prioritising phoning journalists about Dominic Cummings and asked why he canâ€™t he just tell the truth and end any investigation right now.

#PMQs

https://t.co/cS64RzqcIO",irrelevant
1.38737E+18,"COVID-19 vaccine: Maharashtra govt gives Rs 94 crore to Haffkine Bio Pharma from contingency fund

#haffkine @CMOMaharashtra @OfficeofUT @AjitPawarSpeaks #Maharashtra #MaharashtraGovernment #Covaxin #COVID19Vaccine 

https://t.co/3tVBMR1Frg",neutral
1.38737E+18,Do not say the word â€œcovid-19â€ or â€œvaccineâ€ to me right now im gonna ðŸ¤®,negative
1.38737E+18,"A popular Oxford Toe Cap from the London collection, Chigwell currently features in the Spring Sale. Available in Black and Walnut Calf.

https://t.co/a3E8TfLLOX https://t.co/SIvKQ1iU3I",irrelevant
1.38737E+18,"@mePshankaran @sunilshevante @SetuAarogya He started asking for investment in April 2020. He got 1 order for 11 million vaccines (our population is 1.3 billion) in January 2021. He got the investment he needed in April 2021, about 1 week ago. Pfizer applied to be in India in Dec. Got approval 1 week ago.  mismanagement.",neutral
1.38737E+18,"ðŸ”¹#pfizer failed to meet local safety &amp; immunogenicity study demanded by drug regulators but @pfizer sought an approval on the basis of approvals it got in US &amp; Germany
ðŸ”¹ Side effects after vaccination are observed
ðŸ”¹ Vaccine requires refrigeration at -70Â°C
ðŸ”¹ It's very costly",neutral
1.38737E+18,"@chetan_bhagat ji. Do research before peddling lies. This is not novel.

ðŸ”¹The Subject Expert Committee under @CDSCO_INDIA_INF that looked into Pfizer's proposal &amp; presentation didn't recommend that the Drug Controller General of India (DCGI) approve the application at present. https://t.co/UT9Per2uBW",neutral
1.38737E+18,"Toronto will provide daily COVID-19 vaccine availability information to Vaccine Hunters Canada. 
https://t.co/08WRZVZgYp",neutral
1.38737E+18,@AshishJaggi_1 plus they are lobbying for PFizer for the sake of commission...,negative
1.38737E+18,"CDC Punishes â€˜Superstarâ€™ Scientist For COVID Vaccine Recommendation The CDC Followed 4 Days Later

https://t.co/1FsALdnyEw",neutral
1.38737E+18,"You know, itâ€™s nice to know that even though Iâ€™ve sneezed 42 times, my nose is stopped up and my eyes are watering.....it ainâ€™t covid. Shoutout Moderna!",positive
1.38737E+18,Me waiting for the OTP for covid vaccine registration: https://t.co/RClJV2itAL,positive
1.38737E+18,"MIAMI (AP) â€” A private school founded by an anti-vaccination activist in South Florida has warned teachers and staff against taking the COVID-19 vaccine, saying it will not employ anyone who has received the shot  https://t.co/QuvFzWZ5c5",neutral
1.38737E+18,Till now no any person/organisation/government in world not shared covid vaccine formula in opensource therefore it will make by anyone. Humans lives or less preference than patent rights #HumanRights #cowinregistration @Swamy39 @RGVzoomin wt u say!,neutral
1.38737E+18,Leading vaccine developers are working to develop the next generation of Covid-19 vaccines in the form of pills and nasal sprays. https://t.co/b3qsVvqpML,neutral
1.38737E+18,@jennydemilo Eat two bananas and two big glasses of OJ ASAP. I did and had no side effects from my Pfizer second.,positive
1.38737E+18,"One of the treasures at @JesusOxford Oxford: Sir Watkins Williams Wynn's Great Punch Bowl presented by Prof Peter Davidson.
Backround music performed by yours truly ðŸ˜Š (A pianoforte arrangement of a Welch air published in the 1780s)

#Oxford #JesusCollege

https://t.co/tjVq7KNWnW",irrelevant
1.38737E+18,"""Come to me,Â all you who are weary and burdened, and I will give you rest."" 

#Oxford 1222 BST",irrelevant
1.38737E+18,"Here's how you can register for the COVID vaccination online
#Covaxin
#VaccineRegistration
#VaccineForAll
#VaccineFor18Plus
#cowinregistration
https://t.co/e5j1jQLLZb",neutral
1.38737E+18,This how you can register #cowinregistration Covid 19 vaccine registration In India | 18 year old covid vaccine registration | Cowin Portal https://t.co/jg0LCyaFZp,neutral
1.38737E+18,"ðŸ’ªðŸ¼Sleeves Up! More locations added! @FLSERT, @HealthyFla and the CDR Vaccine Team are rolling up to a #Florida city near you! 
ðŸ—“No appointments necessary
ðŸ’‰Pfizer: 16+ | Johnson &amp; Johnson and Moderna: 18+
ðŸ“Find pop up locations for TODAY, April 28th, below!ðŸ‘‡ðŸ¼ https://t.co/lakho0JsIp",neutral
1.38737E+18,"Hope you are registering yourself for the vaccine, if not, go do that now. #covid #covidsecondwave #vaccination #registration_for_18",neutral
1.38737E+18,@newsmax   COVID vaccine card with a date of 8/12/20???  Youâ€™re just as bad,negative
1.38737E+18,@trademark1607 Thereâ€™s another Pfizer product to help with that.,neutral
1.38737E+18,"@diarrheagamer What Iâ€™m thinking is if ~25% of the pop. (under 21) doesnâ€™t get the vaccine and half of them have already had covid, thatâ€™s ~12.5% of a generally low-risk pop. unvaccinated. Small group who usually (but not always!) deals easily with covid if they manage to get it. At that point",neutral
1.38737E+18,Fired for not taking the Jab           Houston Methodist will fire employees who don't get COVID vaccine | https://t.co/cCBUT5ttgK https://t.co/zFMtXF53vv,negative
1.38737E+18,"@Chuddehinutwash @Rawssy Covid: One dose of vaccine halves transmission - study https://t.co/2aS8eaD91H

Surely proof it reduces transmission means itâ€™s good for young people? I canâ€™t see a reasonable downside to the vaccine for young people",positive
1.38737E+18,"@FaheemYounus My brother suffered from Covid. By the grace of Allah, he has recovred 5 days ago.. should he get a vaccine or wait for 2 to 3 months.. did his antibodies test..its was 256.",neutral
1.38737E+18,@THEJATMN @POTUS Oh great. The guy who looks like he never missed a meal and lives in his moms basement is tweeting. Quick fact check buddy.  You still can get Covid with a vaccine.,negative
1.38737E+18,"Registration done for Covid Vaccine.. But It is still showing slots for 45+ even after 1st May...... ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ Wowwww
#coronavirusvaccine #cowinregistration #CoWin #CowinApp @MoHFW_INDIA @DrHVoffice @PMOIndia @SevadalDNH @ceo_dadra",positive
1.38737E+18,@paulcolgan I haven't been following closely but is it not over 50s j&amp;j+ Astra and under 50's Pfizer and Moderna?,positive
1.38737E+18,@0_politics2 Said it before the vaccine isn't a cure until there is a cure for covid it's not going to go away,negative
1.38737E+18,"@chetan_bhagat S they will come to India , but same people who cried for high prices of Indian made vaccine will happily pay for pfizer.",neutral
1.38737E+18,"@Mikeyred091082 @Peston Well, Iâ€™d rather have honesty in public life. Johnson has never shown any understanding of why probity matters. As for vaccination, we owe that to Oxford A and the NHS. Johnsonâ€™s failures to lockdown in time made matters worse.",positive
1.38737E+18,@chetan_bhagat Pfizer required at that time -70F cold storage. Was that really feasible?Bridging study is mandatory in every country. AZ is not approved in US yet. Mon morning quarterbacking is easy as you donâ€™t have to take tough decisions with the information you have at that time @BDUTT,neutral
1.38737E+18,"New on @wusf: Demand for the one-dose J&amp;J vaccine on par with Pfizer, land conservation gets a big boost in Florida's state budget, and @PolkSchoolsNews have selected a new superintendent. https://t.co/fplGNB0ehO",positive
1.38737E+18,"So the Indian vaccine is highly effective, perhaps in line with Moderna, Pfizer, AZ etc. Why didn't the gov. back it to the hilt over the last year. Mystery
https://t.co/AxpfNM3pIG",positive
1.38737E+18,@BefittingFacts @chetan_bhagat It's not -60 anymore. -10-20Â°Â© pfizer was providing storage upto delivery point. After which for seven days normal freezer storage,neutral
1.38737E+18,@DrTomFrieden What is the MRNA technology used by Moderna and Pfizer in their vaccines? Lilam Shah explains https://t.co/F4Q3wDqXXV,neutral
1.38737E+18,"Taoiseach says Irelandâ€™s biggest consignment of vaccines to date has arrived: 191,000+ doses of Pfizer.

@VirginMediaNews #COVID19ireland",neutral
1.38737E+18,"@yogeshwar1806 @srivatsayb Legal immunity isnâ€™t even provided to our vaccines, Pfizer is much more established now n largest practical trial is already done in Israel, if u happen to chose lobbying for life or not being vaccinated asap, what would you chose. Point is to have more ppl vaccinated â€œquicklyâ€!",positive
1.38737E+18,"Covid-19 Vaccine Registration For Those Above 18 Begins At 4 PM. How You Can Do It
https://t.co/KZhi6rAkQp",neutral
1.38737E+18,@CoachAMegee @Hogwild32667663 @AustinWakeham The Pfizer vaccine was not.  He made a deal to buy the Pfizer vaccine but the no money from the US was involved in the development of it,neutral
1.38737E+18,Why would your vaccine provider ask for insurance information when the shots are free? https://t.co/MriDEfyqBJ,neutral
1.38737E+18,@EeznutsMonkey @LPerrins The CEO of ModeRNA,irrelevant
1.38737E+18,"@chetan_bhagat Did u know what r the clauses of pfizer vaccine.
It should be Stored in-50degrees
It is not responsible for side-effects.government should sign this clause.
Last but not the lease price is 5times higher than Indian vaccines.nd
These liberals r crying 600 1200 price of indian vacs",negative
1.38737E+18,This is an extraordinary piece of visual journalism. It answered the questions I had about how mRNA vaccines are made but hadnâ€™t gotten around to looking up. These efforts remind me that we humans can solve pretty much any problem we actually want to. https://t.co/WU0oHhpGK5,irrelevant
1.38737E+18,@HCH_Hill Oxford make you go to the Examination Schools in town. Mine (not Oxford) had a formal submission day.,irrelevant
1.38737E+18,"@ankitshaw09 @IsmatAraa Let's talk some fact Ankit
No body is talking about -70 deg C storage condition for Pfizer vaccine . India would need to invest lot of money in cold chain logistics otherwise most of Pfizer Vaccine will be wasted .

Padh lena dhyaaan se , before commenting without any knowledge https://t.co/2AerHjIrdf",irrelevant
1.38737E+18,Just had my second dose of Pfizer vaccine. Thank you NHS.,positive
1.38737E+18,@chetan_bhagat Will you please ask US also to approve Covishield &amp; Covaxin as Pfizer want itself to.,neutral
1.38737E+18,@CEPIvaccines @mvankerkhove @stanfordmag You say this but leave Inovio to struggle. Is electroporation too large a hurdle or something ? Why no CoVax order for INO-4800 ?,irrelevant
1.38737E+18,@raye8405 ps: grats! I got my 2nd Moderna 3 weeks ago! Still masked in and out of the house like we've been asked! I'm NOT playing!,positive
1.38737E+18,"#EU lawyers demanded AstraZeneca immediately deliver COVID-19 vaccines from its factories in Britain, in a move that risks reigniting a spat with #London over scarce #vaccine supplies. @Reuters",neutral
1.38737E+18,South Korea ordered 10 million doses in Dec 2020. Shipment started in march this year. Pfizer says they will supply required vaccines by end of this year. And you think that Pfizer is waiting with vaccines at India's doorstep waiting for government approval. Chetan chituya hai tu,neutral
1.38737E+18,BioNTech chief: Europe will reach herd immunity by August https://t.co/EXA6ZvDsrA,neutral
1.38737E+18,"So, I had my first dose of the Moderna vaccine on Saturday. Apart from a slightly heavy arm for a couple of days, I had no side effects at all. 
Looking forward to July when I can have my second dose &amp; maybe get to visit my daughter and her family in Poland.",positive
1.38737E+18,"@thejtlewis @AlexPattyy This virus mutates like a bitch &amp; does so bc of spread between young unvaccinated people. Mutation decreases vaccine efficacy, increases repeat infections, &amp; leads to the virus becoming endemic. 

I sure AF donâ€™t hand out UFC opinions to millions so he  needs to zip it over Covid",negative
1.38737E+18,"@FaheemYounus Dear Faheem, I am 42 yrs old. I got recover from covid today. Can I take vaccine? Also when can donate my plasma. Kindly guide. Regards Jitender Dhingra Delhi",neutral
1.38737E+18,@SuryahSG Can you show a document which says Pfizer is 3 dose ? Even in US they are doing only 2 doses. Donâ€™t lie just because you know only to lie. ðŸ¤·ðŸ½â€â™‚ï¸ðŸš¶ðŸ½â€â™‚ï¸,neutral
1.38737E+18,"@andrewbostom 1. The paper puts a time limit (up to 6 month) on their knowledge of whether that natural immunity lasts. It then makes sense those who had Covid well beyond that time frame get the vaccine.

2) Natural immunity may not protect against new variants, so boosters will be needed.",neutral
1.38737E+18,@KishoreVaid @chetan_bhagat Can you please share article where Pfizer asking guarantee against prosecution for negligence.?,neutral
1.38737E+18,@chetan_bhagat Hmmm -70 degree needed for storage is not feasible in India. Also read somewhere Pfizer demanded prime government assets in Latin countries in lieu of vaccine.  Not sure though,neutral
1.38737E+18,"League One âš½ï¸ðŸ´ó §ó ¢ó ¥ó ®ó §ó ¿

Oxford (-0,25 (asian))
1,77 (4/10u (UB))

MK Dons (DNB)
1,81 (2/10u (SvS))

Charlton (DNB)
1,65 (2/10u (NB))

ðŸ”²Early picks to put yourself in a value position with small stakes âž– at this stage of the season it's much about motivation (personal &amp; club contracts)",irrelevant
1.38737E+18,54-year-old woman dies of blood clot in Quebec after AstraZeneca shot | National Post https://t.co/MUo3N4NJlH,negative
1.38737E+18,"@theskindoctor13 Indian govt allows sale of cigarettes despite severe health damage, doesn't it? How about just clear the #Pfizer #vaccine for use with all the warnings &amp; let people decide whether they want to get it or not? Millions of ppl in US have taken it including few thousand Indians too.",neutral
1.38737E+18,@VivianBercovici @EU_Commission Bibi had called Pfizer CEO 18 times before Trudeau called once...and that was only after media started asking why he had not yet called.,neutral
1.38737E+18,"Why is schedule of vaccine booking not available in Assam? 
#VaccineRegistration  #vaccine  #VaccineFor18Plus #CovishieldVaccine  
#Assam #AstraZeneca #CovidVaccine 
@himantabiswa  @sarbanandsonwal @samirsinha69",neutral
1.38737E+18,"@LittleBirdSteph @Solidarity_Star Yeah, I had to search for a bit, mostly Moderna and Pfizer were the only options when I first started looking.",positive
1.38737E+18,"@Josiestweet Vaccine status does not mean you are not infected or spreading Covid! This is getting dodgier by the second! Go to airport, show app, says vaccine status, you have Covid &amp; no symptoms. Get on plane, infect everyone! How useful was your passport? Itâ€™s bullshit!",negative
1.38737E+18,"@chetan_bhagat 3. Is it true that #Pfizer is seeking sovereign immunity against any liability from GoI? 

4. If not, why it is unwilling to make supply to States &amp; private hospitals directly but only to GoI?

Hope you will enlighten.",neutral
1.38737E+18,@EliseLabott @pfizer @aspenideas @billmaher Billâ€™s constant rant about obesity being tied to Covid death.,neutral
1.38737E+18,@eclecticbrotha I worked in Tulane HIV/AIDS research dept in 1980s &amp; understand how vaccines work &amp; what virus does. I'm at risk for virus &amp; possible immune compromised or allergic reaction to Pfizer/Moderna &amp; blood clot to J&amp;J. If I had reaction to 1st mRNA vax I wouldn't be able to get 2nd vax,negative
1.38737E+18,"Received my second dose of the AZ Vaccine for COVID-19, the mental reassurance is priceless #GetVaccinated",positive
1.38737E+18,I will be getting my first dose of the Covid vaccine on Monday and I am ~beyond thrilled. One step closer to being able to travel,positive
1.38737E+18,"@chetan_bhagat Let me know how much i will get paid for doing PR for Pfizer, need some cash.",neutral
1.38737E+18,"@_KRVSX ok and my friend was more sick off the vaccine, than when he got covid. there are outliers to everything. nothing rogan said is actually statistically incorrect.",negative
1.38737E+18,"@ginger_hax I got my 2nd pfizer a couple days ago and seriously thought about a picture of me licking a door knob and then I had a moment of clarity and decided ""mmmm.... better not""",positive
1.38737E+18,"@amanda__jo Lol I should complain more often, just this morning Hungary got more of the AstraZeneca vaccine (the EU one) and I go in on Monday. :)",positive
1.38737E+18,@chetan_bhagat how much pfizer spnsored you ? ðŸ˜ŽðŸ˜Ž,irrelevant
1.38737E+18,"@CrazeNOK @TheOklahoman_ So what you are saying is, even if you are vaccinated, COVID will mutate amongst those that are not vaccinated, and eventually get around your vaccine and make you sick again.  With no children vaccinated will Covid not continue?  #moveonwithlife #mindyourbusiness",negative
1.38737E+18,"Covid 19.  Vaccine registration done.

Dear Pankaj Kumar, you are successfully registered for COVID vaccination. Ref. ID: 15762298470840. Helpline 1075

@BhataktaTweet 
@McDonalds_Wala 
@LagiPadiHaiBC 

Ye jo serial number hai,ye is janm me aa jayega",neutral
1.38737E+18,@h0mic1de @CP24 @BogochIsaac @GurdeepA you talked about the Pfizer pill...but what about this made in Canada treatment collecting dust since fall last year???,irrelevant
1.38737E+18,Yeh Bhagat bhi na! If Pfizer was available in bulk Canada would have gone for it in Dec 2020. Even a Singapore with 6.5m is treading cautiously with Pfizer and Moderna. Indians esp intellectuals need to develop patience when it is required https://t.co/hVDwuyzi4Y,neutral
1.38737E+18,"â€œBourla also confirmed that Pfizer is continuing vaccine tests on children aged six months to 11 years, and said that he was â€very optimisticâ€œ that the US FDA will soon approve the use of the Pfizer vaccine in adolescents.â€ https://t.co/r8FvBq6OWw",positive
1.38737E+18,"'Centre's COVID-19 vaccine strategy abject failure': 
Priyanka Gandhi attacks Modi government. 

 - The New Indian Express. 
 https://t.co/oa4ostCc5S",neutral
1.38737E+18,@JustineAmmendo1 @pfizer How's the line up,neutral
1.38737E+18,"I don't know, what they teach them at Oxford but it wasn't domesticity",irrelevant
1.38737E+18,"@HMeegs @HabsGirlInTO @CP24 We are never getting out of this, Pfizer CEO already getting yearly boosters ready. Government position is that restrictions will be in place at least to the end of this year, even though all should be vaccinated by September. Why all the rules when the vaccine is so great?",neutral
1.38737E+18,Statement: Pfizer position on dosing intervals of the Pfizer-BioNTech COVID-19 Vaccine  https://t.co/jYxWj2ppub,neutral
1.38737E+18,"The 2nd dose of the #AstraZeneca vaccine for health workers commenced today, 90 days after they took the first shot! 

Since a total of 925,242 persons have so far been vaccinated in the country; 350,000 jabs ready for 2nd dose &amp; Nearly 600,000 vaccine shots shortage now in SL! https://t.co/eyhc2ji1ko",neutral
1.38737E+18,"@thereal81233611 @abstractheory @MSNBC Coronavirus vaccine in works for 9 years, then tweaked for COVID-19. Tens of thousands tested. One of most effective vaccines ever, comparable to measles. Science worldwide agrees. Find reputable scientists/doctors supporting your view, and then come back.",positive
1.38737E+18,"@PattiDeMaria It depends on the chip Bill Gates decides to use on you.  Congrats!

I get my 2nd Pfizer at 4 today! ðŸ˜Š",positive
1.38737E+18,@jessica_tyciak And it was 2nd Pfizer vaccine,positive
1.38737E+18,@MaxJerneck @GeorgeDibb Agreed. At scale demonstrators are part of the D in r and d. But that means risk taking and management at scale too. An anathema to HMT generally... But covid 19  vaccine programme shows how to do it successfully. Large scale partnerships,neutral
1.38737E+18,"India has no need of central Vista project. 
The citizens of India want vaccine, oxygen, ventilator, and other medical facilities for cure of covid. 
#Resign_PM_Modi #PMCaresFunds #ModiDisasterForIndia #Murderer_Modi #ModiHaiTohMumkinHai #ModiHataoDeshBachao",neutral
1.38737E+18,"GOP Lawmakers Release Surprisingly Great COVID-19 Vaccine Ad https://t.co/fP3PZK6pcm via @Yahoo It is about time the GOP did something positive, that is the way to get the party back in line and away from trumpism.",positive
1.38737E+18,@bone00afide Tucker deserves a nasty case of COVID.  But we all know he got the vaccine under cover.,irrelevant
1.38737E+18,"@PatUnleashed @KeithMalinak 

""Fight Big Pharma! Open a Marijuana dispensary! Also, get the Pfizer vaccine or you're fired.""

#PatHeads #PutThatInYourPipe",irrelevant
1.38737E+18,@MetroidFREAK21 @POTUS Hey â€œCorey Iâ€™m a retro cooperâ€ you can still get Covid with a vaccine.  Say what!!!!?,positive
1.38737E+18,Indian Prime Minister Modi's political party is holding rallies despite Covid-19 crisis https://t.co/nGX7I7nvlF,irrelevant
1.38737E+18,New Public Health England study suggests single dose of Covid vaccine â€˜cuts transmission by halfâ€™ https://t.co/R9s7aqeSPH,positive
1.38737E+18,"April 16 RCOG guidelines and @WorldHealthOrg2 for vaccination of pregnant females. The same point was made by the @CDCDirector in @NEJM this week, that HIGH RISK mothers (health care workers) have gone for vaccines (they were talking Pfizer and Moderna) and they are being(1/n) https://t.co/gnGQRKOMOk",positive
1.38737E+18,@PressSec @GayleKing @tonydokoupil @CBSThisMorning @WhiteHouse Please ask Biden to send pfizer to Ontario Canada,irrelevant
1.38737E+18,"Why the World Should Worry About India

The worldâ€™s largest vaccine producer is struggling to overcome its latest COVID-19 surgeâ€”and thatâ€™s everyoneâ€™s problem.

By YASMEEN SERHAN
Via @TheAtlantic

https://t.co/o7SdliJQb3",neutral
1.38737E+18,"@CL0WNdetective @Nigel_Holland @Jordeevee @GarrettFrawley @normcharlatan Not only does the covid vaccine prevent serious symptoms it also makes it harder for you to contract, and or spread. So why donâ€™t you get off YouTube conspiracy videos and google search for a vaccination site near you",positive
1.38737E+18,@ByRobDavies I had a sore arm for a day. That was Pfizer.,positive
1.38737E+18,"Sir Keir Starmer says Boris Johnson spent time in the pandemic â€˜nipping out of meetingsâ€™ to pick out wallpaper at Â£840 a roll #PMQs

https://t.co/cS64RzqcIO",irrelevant
1.38737E+18,"We can solve the vaccine problem. Since the medical costs are enormous for people with Covid, simply add a $3000 tax to anyone who refuses to get vaccinated. Avoiding the tax is easy. Simply get the vaccine. Help save the world.  Its ok if Republicans avoid the vaccination.",positive
1.38737E+18,@rosepet19239091 I heard about that one in passing. Crazy! Must be a Magat school! https://t.co/Syfp9Vd32q,irrelevant
1.38737E+18,"@chetan_bhagat The middleman can become a writer fed up with his work, but what if a writer tries to become a middleman?
1. Pfizer wanted India to sign a clause to rid it of any side effect related problems.
2. They were not ready for a compulsory bridge study.
3. The price is 3 times high",irrelevant
1.38737E+18,"EU lawsuit against AstraZeneca begins in Brussels court (Aljazeera)

Brussels is suing the pharmaceutical giant over COVID-19 vaccine supply issues after deliver...

Add your highlights:
https://t.co/mcaLrE3qvX
 #europe #politics #...",irrelevant
1.38737E+18,"@mlkhattar  hello, sir, not a single covid vaccine center for 18+ age in Hisar, Haryana.All for above 45. Kind request to look in this.   #Haryana #CoWin #CowinPortal #cowinregistration #CowinApp #IndiaFightsBack #VaccineRegistration #LargestVaccinationDrive #Hisar @cmohry",irrelevant
1.38737E+18,Pfizer application was about acquiring the nation's sovereign assets including RBI snd military bases. That's why it was rejected. https://t.co/f3Yh3F7oRH,irrelevant
1.38737E+18,"People's money was given to vaccine companies to develop Covid vaccines. 

Now, GOI will make same people pay the highest price in the world for these vaccines.

Once again, the failed â€˜systemâ€™ fails our citizens for Modi-mitrsâ€™ profit.

_Shree @RahulGandhi Ji https://t.co/HyBu3vXv7c",neutral
1.38737E+18,Moderna Pt. 2 is fucking rough.,positive
1.38737E+18,"@TOIAlerts PM Benjamin Netanyahu the Supreme Leader of ""Israelyahu"". A country recently labeled by Pfizer CEO a Banana Republic",irrelevant
1.38737E+18,"Israel forcing people to get vaccine...
https://t.co/IJGzYzta8m
#Israel #COVIDVaccines",neutral
1.38737E+18,How can you say #vaccines r #safe when people r dying from #bloodclots after receiving it? They had no prior issue until they were forced to take a #vaccine and even caught covid after taking it wtf kind of research is this#AstraZeneca #Pfizer #Moderna #JohnsonAndJohnsonVaccine,negative
1.38737E+18,"@saideepak627 @SetuAarogya CoWIN, Aarogya setu apps crash as covid vaccine registration for the age group 18 - 44 opens",neutral
1.38737E+18,@adarpoonawalla  @SerumInstIndia Kindly make the Covid Vaccine available in form a tablet or capsules as a friend of mine afraid of Needles.,irrelevant
1.38737E+18,@swamy64 @chetan_bhagat Yeah Pfizer needs to pay random people to what promote their vaccination?? a vaccination which is already being successfully used around the world ??,neutral
1.38737E+18,"Let's not call everything bad. The logistics of Pfizer wud need higher investment than the vaccine itself. Though on hindsight we can blame this, at tht time it was right. There are many bigger mismanagement atrocities of GOI we can point fingers at. Pathetic governance. https://t.co/4d03kxcAKi",neutral
1.38737E+18,@AlexHolleyFOX29 @FOX29philly Are these shots only for Philly residents or can any PA resident get it? Also worth mentioning if itâ€™s Pfizer.,positive
1.38737E+18,"@Freudianity @fact_covid @PHE_uk According to Professor John Ioannidis, yes the IFR is similar to that of severe flu. Except flu viruses mutate far more than coronaviruses and to a much greater extent. Natural immunity is far greater than vaccine immunity, lasts for &gt;17yrs see studies of similar cviruses.",neutral
1.38737E+18,@SetuAarogya Successful registered for #COVID vaccineâœŒï¸,positive
1.38737E+18,Rogan's remarks are idiotic. Why do these hacks have such a disconnect with science &amp; facts. A young person may be more able to fight COVID. For them not getting vaccinated could sound logical except for their exposing others. It is not just about you. https://t.co/9qYlhI00KW,positive
1.38737E+18,"@DPJHodges Don't you think it's a bit performative, like a student over-egging it at the Oxford Union Debating Society?",irrelevant
1.38737E+18,".@POTUS @KamalaHarris, the world is calling on you to suspend the #patents and share the science, so that more countries can produce the life-saving @Pfizer @JNJNews &amp; @moderna_tx #COVID19 #vaccines. Everyone deserves a fair shot! #PeoplesVaccine https://t.co/y7X46XMfPn",neutral
1.38737E+18,@TLNewmanMTL A consideration: AZ is the only vaccine being sold at cost and it's being heavily propagandized against. Pfizer and Moderna are selling at a profit. Do you think there might be something else at play here?,neutral
1.38737E+18,"@m_crouton I was out of action with moderna 2. I kept telling myself it's working, it's working! Feel better soon.",positive
1.38737E+18,"Safety and immunogenicity of one versus two doses of the COVID-19 vaccine BNT162b2 for patients with cancer: interim analysis of a prospective observational study https://t.co/5Y039IQXr7 
#DHPSP #Pfizerâ€“BioNTech vaccine #patients #cancer.",neutral
1.38737E+18,"CoWIN site reportedly down for many people who're trying to register for Covid-19 vaccine; slot availability another issue.

TIMES NOW's Sryeashi with details of the issues she faced while registering. | #JantaMangeJawaab https://t.co/feIHLef7AG",positive
